Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:39:02.768000,TSU,22,0 days 00:01:26.495000,46.0,2.0,,,0 days 00:00:28.492000,0 days 00:00:29.608000,0 days 00:00:28.395000,0 days 02:38:04.857000,0 days 02:38:34.465000,0 days 02:39:02.860000,290.0,308.0,313.0,314.0,False,MEDIUM,43.0,True,Racing Bulls,0 days 02:37:36.273000,,1,10.0,,,False,True
0 days 02:40:29.357000,TSU,22,0 days 00:01:26.589000,47.0,2.0,,,0 days 00:00:28.599000,0 days 00:00:29.678000,0 days 00:00:28.312000,0 days 02:39:31.459000,0 days 02:40:01.137000,0 days 02:40:29.449000,289.0,306.0,316.0,312.0,False,MEDIUM,44.0,True,Racing Bulls,0 days 02:39:02.768000,,1,10.0,,,False,True
0 days 02:41:55.970000,TSU,22,0 days 00:01:26.613000,48.0,2.0,,,0 days 00:00:28.500000,0 days 00:00:29.670000,0 days 00:00:28.443000,0 days 02:40:57.949000,0 days 02:41:27.619000,0 days 02:41:56.062000,288.0,306.0,315.0,311.0,False,MEDIUM,45.0,True,Racing Bulls,0 days 02:40:29.357000,,1,10.0,,,False,True
0 days 02:43:22.500000,TSU,22,0 days 00:01:26.530000,49.0,2.0,,,0 days 00:00:28.484000,0 days 00:00:29.609000,0 days 00:00:28.437000,0 days 02:42:24.546000,0 days 02:42:54.155000,0 days 02:43:22.592000,288.0,306.0,313.0,310.0,False,MEDIUM,46.0,True,Racing Bulls,0 days 02:41:55.970000,,1,10.0,,,False,True
0 days 02:44:49.194000,TSU,22,0 days 00:01:26.694000,50.0,2.0,,,0 days 00:00:28.651000,0 days 00:00:29.604000,0 days 00:00:28.439000,0 days 02:43:51.243000,0 days 02:44:20.847000,0 days 02:44:49.286000,288.0,305.0,314.0,309.0,False,MEDIUM,47.0,True,Racing Bulls,0 days 02:43:22.500000,,1,10.0,,,False,True
0 days 02:46:15.949000,TSU,22,0 days 00:01:26.755000,51.0,2.0,,,0 days 00:00:28.637000,0 days 00:00:29.701000,0 days 00:00:28.417000,0 days 02:45:17.923000,0 days 02:45:47.624000,0 days 02:46:16.041000,288.0,306.0,313.0,309.0,False,MEDIUM,48.0,True,Racing Bulls,0 days 02:44:49.194000,,1,10.0,,,False,True
0 days 02:47:42.769000,TSU,22,0 days 00:01:26.820000,52.0,2.0,,,0 days 00:00:28.726000,0 days 00:00:29.691000,0 days 00:00:28.403000,0 days 02:46:44.767000,0 days 02:47:14.458000,0 days 02:47:42.861000,288.0,305.0,312.0,308.0,False,MEDIUM,49.0,True,Racing Bulls,0 days 02:46:15.949000,,1,10.0,,,False,True
0 days 02:49:09.409000,TSU,22,0 days 00:01:26.640000,53.0,2.0,,,0 days 00:00:28.643000,0 days 00:00:29.633000,0 days 00:00:28.364000,0 days 02:48:11.504000,0 days 02:48:41.137000,0 days 02:49:09.501000,288.0,304.0,312.0,309.0,False,MEDIUM,50.0,True,Racing Bulls,0 days 02:47:42.769000,,1,10.0,,,False,True
0 days 00:58:33.356000,ALB,23,0 days 00:01:37.381000,1.0,1.0,,,,0 days 00:00:32.542000,0 days 00:00:30.782000,,0 days 00:58:02.717000,0 days 00:58:33.475000,299.0,315.0,293.0,253.0,False,MEDIUM,1.0,True,Williams,0 days 00:56:55.761000,,1,18.0,,,False,False
0 days 01:00:03.751000,ALB,23,0 days 00:01:30.395000,2.0,1.0,,,0 days 00:00:29,0 days 00:00:31.720000,0 days 00:00:29.675000,0 days 00:59:02.415000,0 days 00:59:34.135000,0 days 01:00:03.810000,296.0,320.0,302.0,316.0,True,MEDIUM,2.0,True,Williams,0 days 00:58:33.356000,,12,18.0,,,False,True
0 days 01:02:43.366000,ALB,23,,3.0,1.0,,0 days 01:02:35.856000,0 days 00:00:45.690000,0 days 00:00:49.215000,0 days 00:01:04.572000,0 days 01:00:49.638000,0 days 01:01:38.901000,0 days 01:02:43.426000,122.0,167.0,,319.0,False,MEDIUM,3.0,True,Williams,0 days 01:00:03.751000,,245,18.0,,,False,False
0 days 01:35:15.635000,ALB,23,,4.0,2.0,0 days 01:33:18.116000,,,0 days 00:00:32.254000,0 days 00:00:49.850000,,0 days 01:34:25.844000,0 days 01:35:15.767000,241.0,267.0,46.0,179.0,False,HARD,1.0,True,Williams,0 days 01:32:24.927000,,1,18.0,,,False,False
0 days 01:38:33.081000,ALB,23,,5.0,2.0,,,,0 days 00:00:33.777000,0 days 00:00:50.387000,,0 days 01:37:42.959000,0 days 01:38:33.327000,256.0,256.0,39.0,150.0,False,HARD,2.0,True,Williams,0 days 01:35:15.635000,,1,18.0,,,False,False
0 days 01:40:45.356000,ALB,23,0 days 00:02:12.275000,6.0,2.0,,,0 days 00:01:08.631000,0 days 00:00:32.104000,0 days 00:00:31.540000,0 days 01:39:41.771000,0 days 01:40:13.875000,0 days 01:40:45.415000,301.0,314.0,281.0,258.0,False,HARD,3.0,True,Williams,0 days 01:38:33.081000,,12,18.0,,,False,True
0 days 01:42:14.373000,ALB,23,0 days 00:01:29.017000,7.0,2.0,,,0 days 00:00:29.198000,0 days 00:00:30.458000,0 days 00:00:29.361000,0 days 01:41:14.613000,0 days 01:41:45.071000,0 days 01:42:14.432000,298.0,322.0,306.0,315.0,True,HARD,4.0,True,Williams,0 days 01:40:45.356000,,1,18.0,,,False,True
0 days 01:43:42.617000,ALB,23,0 days 00:01:28.244000,8.0,2.0,,,0 days 00:00:28.197000,0 days 00:00:30.685000,0 days 00:00:29.362000,0 days 01:42:42.629000,0 days 01:43:13.314000,0 days 01:43:42.676000,305.0,325.0,311.0,326.0,True,HARD,5.0,True,Williams,0 days 01:42:14.373000,,1,18.0,,,False,True
0 days 01:45:10.461000,ALB,23,0 days 00:01:27.844000,9.0,2.0,,,0 days 00:00:28.144000,0 days 00:00:30.452000,0 days 00:00:29.248000,0 days 01:44:10.820000,0 days 01:44:41.272000,0 days 01:45:10.520000,298.0,318.0,296.0,326.0,True,HARD,6.0,True,Williams,0 days 01:43:42.617000,,1,17.0,,,False,True
0 days 01:46:38.612000,ALB,23,0 days 00:01:28.151000,10.0,2.0,,,0 days 00:00:28.660000,0 days 00:00:30.164000,0 days 00:00:29.327000,0 days 01:45:39.180000,0 days 01:46:09.344000,0 days 01:46:38.671000,295.0,311.0,294.0,328.0,False,HARD,7.0,True,Williams,0 days 01:45:10.461000,,1,17.0,,,False,True
0 days 01:48:06.656000,ALB,23,0 days 00:01:28.044000,11.0,2.0,,,0 days 00:00:28.947000,0 days 00:00:30.134000,0 days 00:00:28.963000,0 days 01:47:07.618000,0 days 01:47:37.752000,0 days 01:48:06.715000,297.0,310.0,311.0,323.0,False,HARD,8.0,True,Williams,0 days 01:46:38.612000,,1,17.0,,,False,True
0 days 01:49:33.734000,ALB,23,0 days 00:01:27.078000,12.0,2.0,,,0 days 00:00:28.140000,0 days 00:00:30.067000,0 days 00:00:28.871000,0 days 01:48:34.855000,0 days 01:49:04.922000,0 days 01:49:33.793000,297.0,314.0,315.0,320.0,True,HARD,9.0,True,Williams,0 days 01:48:06.656000,,1,16.0,,,False,True
0 days 01:51:00.800000,ALB,23,0 days 00:01:27.066000,13.0,2.0,,,0 days 00:00:27.978000,0 days 00:00:30.155000,0 days 00:00:28.933000,0 days 01:50:01.771000,0 days 01:50:31.926000,0 days 01:51:00.859000,296.0,315.0,312.0,326.0,True,HARD,10.0,True,Williams,0 days 01:49:33.734000,,1,16.0,,,False,True
0 days 01:52:28.205000,ALB,23,0 days 00:01:27.405000,14.0,2.0,,,0 days 00:00:28.091000,0 days 00:00:30.173000,0 days 00:00:29.141000,0 days 01:51:28.950000,0 days 01:51:59.123000,0 days 01:52:28.264000,299.0,315.0,306.0,323.0,False,HARD,11.0,True,Williams,0 days 01:51:00.800000,,1,16.0,,,False,True
0 days 01:53:55.977000,ALB,23,0 days 00:01:27.772000,15.0,2.0,,,0 days 00:00:28.227000,0 days 00:00:30.350000,0 days 00:00:29.195000,0 days 01:52:56.491000,0 days 01:53:26.841000,0 days 01:53:56.036000,297.0,314.0,312.0,321.0,False,HARD,12.0,True,Williams,0 days 01:52:28.205000,,1,16.0,,,False,True
0 days 01:55:23.333000,ALB,23,0 days 00:01:27.356000,16.0,2.0,,,0 days 00:00:28.119000,0 days 00:00:30.240000,0 days 00:00:28.997000,0 days 01:54:24.155000,0 days 01:54:54.395000,0 days 01:55:23.392000,296.0,310.0,314.0,321.0,False,HARD,13.0,True,Williams,0 days 01:53:55.977000,,1,16.0,,,False,True
0 days 01:56:50.623000,ALB,23,0 days 00:01:27.290000,17.0,2.0,,,0 days 00:00:27.900000,0 days 00:00:30.307000,0 days 00:00:29.083000,0 days 01:55:51.292000,0 days 01:56:21.599000,0 days 01:56:50.682000,299.0,316.0,317.0,325.0,False,HARD,14.0,True,Williams,0 days 01:55:23.333000,,1,16.0,,,False,True
0 days 01:58:17.818000,ALB,23,0 days 00:01:27.195000,18.0,2.0,,,0 days 00:00:27.850000,0 days 00:00:30.292000,0 days 00:00:29.053000,0 days 01:57:18.532000,0 days 01:57:48.824000,0 days 01:58:17.877000,297.0,314.0,311.0,330.0,False,HARD,15.0,True,Williams,0 days 01:56:50.623000,,1,16.0,,,False,True
0 days 01:59:44.891000,ALB,23,0 days 00:01:27.073000,19.0,2.0,,,0 days 00:00:27.972000,0 days 00:00:30.204000,0 days 00:00:28.897000,0 days 01:58:45.849000,0 days 01:59:16.053000,0 days 01:59:44.950000,294.0,313.0,314.0,325.0,False,HARD,16.0,True,Williams,0 days 01:58:17.818000,,1,16.0,,,False,True
0 days 02:01:11.909000,ALB,23,0 days 00:01:27.018000,20.0,2.0,,,0 days 00:00:27.992000,0 days 00:00:30.158000,0 days 00:00:28.868000,0 days 02:00:12.942000,0 days 02:00:43.100000,0 days 02:01:11.968000,296.0,313.0,312.0,324.0,True,HARD,17.0,True,Williams,0 days 01:59:44.891000,,1,16.0,,,False,True
0 days 02:02:39.196000,ALB,23,0 days 00:01:27.287000,21.0,2.0,,,0 days 00:00:28.054000,0 days 00:00:30.199000,0 days 00:00:29.034000,0 days 02:01:40.022000,0 days 02:02:10.221000,0 days 02:02:39.255000,297.0,313.0,307.0,322.0,False,HARD,18.0,True,Williams,0 days 02:01:11.909000,,1,16.0,,,False,True
0 days 02:04:06.188000,ALB,23,0 days 00:01:26.992000,22.0,2.0,,,0 days 00:00:28.124000,0 days 00:00:29.963000,0 days 00:00:28.905000,0 days 02:03:07.379000,0 days 02:03:37.342000,0 days 02:04:06.247000,297.0,315.0,311.0,319.0,True,HARD,19.0,True,Williams,0 days 02:02:39.196000,,1,16.0,,,False,True
0 days 02:05:33.252000,ALB,23,0 days 00:01:27.064000,23.0,2.0,,,0 days 00:00:28.004000,0 days 00:00:30.170000,0 days 00:00:28.890000,0 days 02:04:34.251000,0 days 02:05:04.421000,0 days 02:05:33.311000,297.0,315.0,311.0,320.0,False,HARD,20.0,True,Williams,0 days 02:04:06.188000,,1,16.0,,,False,True
0 days 02:07:00.227000,ALB,23,0 days 00:01:26.975000,24.0,2.0,,,0 days 00:00:28.016000,0 days 00:00:30.123000,0 days 00:00:28.836000,0 days 02:06:01.327000,0 days 02:06:31.450000,0 days 02:07:00.286000,299.0,316.0,310.0,320.0,True,HARD,21.0,True,Williams,0 days 02:05:33.252000,,1,16.0,,,False,True
0 days 02:08:27.205000,ALB,23,0 days 00:01:26.978000,25.0,2.0,,,0 days 00:00:28.018000,0 days 00:00:30.113000,0 days 00:00:28.847000,0 days 02:07:28.304000,0 days 02:07:58.417000,0 days 02:08:27.264000,297.0,316.0,314.0,323.0,False,HARD,22.0,True,Williams,0 days 02:07:00.227000,,1,16.0,,,False,True
0 days 02:09:54.335000,ALB,23,0 days 00:01:27.130000,26.0,2.0,,,0 days 00:00:27.993000,0 days 00:00:30.275000,0 days 00:00:28.862000,0 days 02:08:55.257000,0 days 02:09:25.532000,0 days 02:09:54.394000,295.0,317.0,315.0,327.0,False,HARD,23.0,True,Williams,0 days 02:08:27.205000,,1,16.0,,,False,True
0 days 02:11:26.093000,ALB,23,0 days 00:01:31.758000,27.0,2.0,,,0 days 00:00:28.133000,0 days 00:00:30.295000,0 days 00:00:33.330000,0 days 02:10:22.527000,0 days 02:10:52.822000,0 days 02:11:26.152000,297.0,316.0,204.0,327.0,False,HARD,24.0,True,Williams,0 days 02:09:54.335000,,126,14.0,,,False,False
0 days 02:13:16.832000,ALB,23,0 days 00:01:50.739000,28.0,2.0,,,0 days 00:00:39.517000,0 days 00:00:37.297000,0 days 00:00:33.925000,0 days 02:12:05.669000,0 days 02:12:42.966000,0 days 02:13:16.891000,276.0,161.0,322.0,181.0,False,HARD,25.0,True,Williams,0 days 02:11:26.093000,,671,13.0,,,False,False
0 days 02:14:43.767000,ALB,23,0 days 00:01:26.935000,29.0,2.0,,,0 days 00:00:28.016000,0 days 00:00:30.096000,0 days 00:00:28.823000,0 days 02:13:44.907000,0 days 02:14:15.003000,0 days 02:14:43.826000,293.0,308.0,311.0,318.0,True,HARD,26.0,True,Williams,0 days 02:13:16.832000,,1,13.0,,,False,True
0 days 02:16:10.830000,ALB,23,0 days 00:01:27.063000,30.0,2.0,,,0 days 00:00:28.240000,0 days 00:00:29.959000,0 days 00:00:28.864000,0 days 02:15:12.066000,0 days 02:15:42.025000,0 days 02:16:10.889000,293.0,308.0,312.0,311.0,False,HARD,27.0,True,Williams,0 days 02:14:43.767000,,1,13.0,,,False,True
0 days 02:17:38.022000,ALB,23,0 days 00:01:27.192000,31.0,2.0,,,0 days 00:00:28.094000,0 days 00:00:30.083000,0 days 00:00:29.015000,0 days 02:16:38.983000,0 days 02:17:09.066000,0 days 02:17:38.081000,293.0,308.0,312.0,310.0,False,HARD,28.0,True,Williams,0 days 02:16:10.830000,,1,13.0,,,False,True
0 days 02:19:04.931000,ALB,23,0 days 00:01:26.909000,32.0,2.0,,,0 days 00:00:28.055000,0 days 00:00:29.977000,0 days 00:00:28.877000,0 days 02:18:06.136000,0 days 02:18:36.113000,0 days 02:19:04.990000,293.0,308.0,311.0,310.0,True,HARD,29.0,True,Williams,0 days 02:17:38.022000,,1,13.0,,,False,True
0 days 02:20:31.904000,ALB,23,0 days 00:01:26.973000,33.0,2.0,,,0 days 00:00:28.140000,0 days 00:00:29.949000,0 days 00:00:28.884000,0 days 02:19:33.130000,0 days 02:20:03.079000,0 days 02:20:31.963000,294.0,308.0,310.0,311.0,False,HARD,30.0,True,Williams,0 days 02:19:04.931000,,1,13.0,,,False,True
0 days 02:21:58.963000,ALB,23,0 days 00:01:27.059000,34.0,2.0,,,0 days 00:00:28.154000,0 days 00:00:30.074000,0 days 00:00:28.831000,0 days 02:21:00.117000,0 days 02:21:30.191000,0 days 02:21:59.022000,295.0,308.0,312.0,311.0,False,HARD,31.0,True,Williams,0 days 02:20:31.904000,,1,13.0,,,False,True
0 days 02:23:25.774000,ALB,23,0 days 00:01:26.811000,35.0,2.0,,,0 days 00:00:28.201000,0 days 00:00:29.901000,0 days 00:00:28.709000,0 days 02:22:27.223000,0 days 02:22:57.124000,0 days 02:23:25.833000,295.0,308.0,312.0,309.0,True,HARD,32.0,True,Williams,0 days 02:21:58.963000,,1,13.0,,,False,True
0 days 02:24:52.516000,ALB,23,0 days 00:01:26.742000,36.0,2.0,,,0 days 00:00:28.063000,0 days 00:00:29.862000,0 days 00:00:28.817000,0 days 02:23:53.896000,0 days 02:24:23.758000,0 days 02:24:52.575000,294.0,308.0,312.0,311.0,True,HARD,33.0,True,Williams,0 days 02:23:25.774000,,1,13.0,,,False,True
0 days 02:26:19.471000,ALB,23,0 days 00:01:26.955000,37.0,2.0,,,0 days 00:00:28.064000,0 days 00:00:30,0 days 00:00:28.891000,0 days 02:25:20.639000,0 days 02:25:50.639000,0 days 02:26:19.530000,294.0,307.0,311.0,313.0,False,HARD,34.0,True,Williams,0 days 02:24:52.516000,,1,13.0,,,False,True
0 days 02:27:46.322000,ALB,23,0 days 00:01:26.851000,38.0,2.0,,,0 days 00:00:28.082000,0 days 00:00:29.976000,0 days 00:00:28.793000,0 days 02:26:47.612000,0 days 02:27:17.588000,0 days 02:27:46.381000,294.0,308.0,313.0,313.0,False,HARD,35.0,True,Williams,0 days 02:26:19.471000,,1,13.0,,,False,True
0 days 02:29:13.391000,ALB,23,0 days 00:01:27.069000,39.0,2.0,,,0 days 00:00:28.073000,0 days 00:00:30.166000,0 days 00:00:28.830000,0 days 02:28:14.454000,0 days 02:28:44.620000,0 days 02:29:13.450000,294.0,308.0,314.0,314.0,False,HARD,36.0,True,Williams,0 days 02:27:46.322000,,1,13.0,,,False,True
0 days 02:30:40.368000,ALB,23,0 days 00:01:26.977000,40.0,2.0,,,0 days 00:00:28.196000,0 days 00:00:30.029000,0 days 00:00:28.752000,0 days 02:29:41.646000,0 days 02:30:11.675000,0 days 02:30:40.427000,293.0,307.0,314.0,313.0,False,HARD,37.0,True,Williams,0 days 02:29:13.391000,,1,13.0,,,False,True
0 days 02:32:07.210000,ALB,23,0 days 00:01:26.842000,41.0,2.0,,,0 days 00:00:27.999000,0 days 00:00:30.057000,0 days 00:00:28.786000,0 days 02:31:08.426000,0 days 02:31:38.483000,0 days 02:32:07.269000,293.0,308.0,316.0,313.0,False,HARD,38.0,True,Williams,0 days 02:30:40.368000,,1,13.0,,,False,True
0 days 02:33:34.590000,ALB,23,0 days 00:01:27.380000,42.0,2.0,,,0 days 00:00:28.033000,0 days 00:00:30.386000,0 days 00:00:28.961000,0 days 02:32:35.302000,0 days 02:33:05.688000,0 days 02:33:34.649000,289.0,306.0,310.0,317.0,False,HARD,39.0,True,Williams,0 days 02:32:07.210000,,1,13.0,,,False,True
0 days 02:35:02.332000,ALB,23,0 days 00:01:27.742000,43.0,2.0,,,0 days 00:00:28.435000,0 days 00:00:30.486000,0 days 00:00:28.821000,0 days 02:34:03.084000,0 days 02:34:33.570000,0 days 02:35:02.391000,303.0,313.0,313.0,290.0,False,HARD,40.0,True,Williams,0 days 02:33:34.590000,,1,14.0,,,False,True
0 days 02:36:29.895000,ALB,23,0 days 00:01:27.563000,44.0,2.0,,,0 days 00:00:28.394000,0 days 00:00:30.288000,0 days 00:00:28.881000,0 days 02:35:30.785000,0 days 02:36:01.073000,0 days 02:36:29.954000,296.0,311.0,314.0,320.0,False,HARD,41.0,True,Williams,0 days 02:35:02.332000,,1,14.0,,,False,True
0 days 02:37:57.153000,ALB,23,0 days 00:01:27.258000,45.0,2.0,,,0 days 00:00:28.107000,0 days 00:00:30.156000,0 days 00:00:28.995000,0 days 02:36:58.061000,0 days 02:37:28.217000,0 days 02:37:57.212000,295.0,307.0,308.0,321.0,False,HARD,42.0,True,Williams,0 days 02:36:29.895000,,1,14.0,,,False,True
0 days 02:39:29.079000,ALB,23,0 days 00:01:31.926000,46.0,2.0,,0 days 02:39:25.374000,0 days 00:00:28.628000,0 days 00:00:30.235000,0 days 00:00:33.063000,0 days 02:38:25.840000,0 days 02:38:56.075000,0 days 02:39:29.138000,300.0,314.0,,299.0,False,HARD,43.0,True,Williams,0 days 02:37:57.153000,,1,16.0,,,False,False
0 days 02:41:18.737000,ALB,23,0 days 00:01:49.658000,47.0,3.0,0 days 02:39:51.758000,,0 days 00:00:50.581000,0 days 00:00:29.991000,0 days 00:00:29.086000,0 days 02:40:19.719000,0 days 02:40:49.710000,0 days 02:41:18.796000,285.0,301.0,292.0,285.0,False,SOFT,1.0,True,Williams,0 days 02:39:29.079000,,1,17.0,,,False,False
0 days 02:42:48.748000,ALB,23,0 days 00:01:30.011000,48.0,3.0,,,0 days 00:00:31.433000,0 days 00:00:30.138000,0 days 00:00:28.440000,0 days 02:41:50.229000,0 days 02:42:20.367000,0 days 02:42:48.807000,311.0,320.0,312.0,277.0,False,SOFT,2.0,True,Williams,0 days 02:41:18.737000,,1,17.0,,,False,True
0 days 02:44:14.204000,ALB,23,0 days 00:01:25.456000,49.0,3.0,,,0 days 00:00:27.710000,0 days 00:00:29.302000,0 days 00:00:28.444000,0 days 02:43:16.517000,0 days 02:43:45.819000,0 days 02:44:14.263000,306.0,327.0,324.0,318.0,True,SOFT,3.0,True,Williams,0 days 02:42:48.748000,,1,17.0,,,False,True
0 days 02:45:39.987000,ALB,23,0 days 00:01:25.783000,50.0,3.0,,,0 days 00:00:27.575000,0 days 00:00:29.664000,0 days 00:00:28.544000,0 days 02:44:41.838000,0 days 02:45:11.502000,0 days 02:45:40.046000,301.0,329.0,328.0,326.0,False,SOFT,4.0,True,Williams,0 days 02:44:14.204000,,1,17.0,,,False,True
0 days 02:47:06.151000,ALB,23,0 days 00:01:26.164000,51.0,3.0,,,0 days 00:00:28.120000,0 days 00:00:29.661000,0 days 00:00:28.383000,0 days 02:46:08.166000,0 days 02:46:37.827000,0 days 02:47:06.210000,302.0,322.0,318.0,308.0,False,SOFT,5.0,True,Williams,0 days 02:45:39.987000,,1,17.0,,,False,True
0 days 02:48:31.492000,ALB,23,0 days 00:01:25.341000,52.0,3.0,,,0 days 00:00:27.651000,0 days 00:00:29.571000,0 days 00:00:28.119000,0 days 02:47:33.861000,0 days 02:48:03.432000,0 days 02:48:31.551000,301.0,318.0,318.0,322.0,True,SOFT,6.0,True,Williams,0 days 02:47:06.151000,,1,17.0,,,False,True
0 days 00:58:31.007000,HUL,27,0 days 00:01:35.032000,1.0,1.0,,,,0 days 00:00:32.760000,0 days 00:00:29.849000,,0 days 00:58:01.342000,0 days 00:58:31.131000,311.0,328.0,290.0,268.0,False,MEDIUM,1.0,True,Audi,0 days 00:56:55.761000,,1,13.0,,,False,False
0 days 00:59:58.948000,HUL,27,0 days 00:01:27.941000,2.0,1.0,,,0 days 00:00:29.001000,0 days 00:00:29.848000,0 days 00:00:29.092000,0 days 00:59:00.081000,0 days 00:59:29.929000,0 days 00:59:59.021000,292.0,327.0,301.0,298.0,True,MEDIUM,2.0,True,Audi,0 days 00:58:31.007000,,12,13.0,,,False,True
0 days 01:02:26.475000,HUL,27,0 days 00:02:27.527000,3.0,1.0,,0 days 01:02:19.949000,0 days 00:00:41.322000,0 days 00:00:44.838000,0 days 00:01:01.367000,0 days 01:00:40.343000,0 days 01:01:25.181000,0 days 01:02:26.548000,164.0,177.0,,312.0,False,MEDIUM,3.0,True,Audi,0 days 00:59:58.948000,,245,13.0,,,False,False
0 days 01:35:02.589000,HUL,27,,4.0,2.0,0 days 01:33:03.906000,,,0 days 00:00:33.326000,0 days 00:00:50.074000,,0 days 01:34:12.588000,0 days 01:35:02.673000,258.0,257.0,45.0,194.0,False,HARD,1.0,True,Audi,0 days 01:32:24.927000,,1,13.0,,,False,False
0 days 01:38:20.235000,HUL,27,,5.0,2.0,,,,0 days 00:00:34.649000,0 days 00:00:46.893000,,0 days 01:37:33.529000,0 days 01:38:20.436000,263.0,218.0,53.0,169.0,False,HARD,2.0,True,Audi,0 days 01:35:02.589000,,1,13.0,,,False,False
0 days 01:40:41.231000,HUL,27,0 days 00:02:20.996000,6.0,2.0,,,0 days 00:01:19.995000,0 days 00:00:31.005000,0 days 00:00:29.996000,0 days 01:39:40.303000,0 days 01:40:11.308000,0 days 01:40:41.304000,302.0,335.0,300.0,291.0,False,HARD,3.0,True,Audi,0 days 01:38:20.235000,,12,11.0,,,False,True
